dataset,method,clf,metric,mean,std,delta,wilcoxon_p,n_fail
Wine_White,Base,XGB,mcc,0.5022208530969173,0.012621645584091687,0.0,1.0,0
Wine_White,Base,XGB,min_recall,0.0,0.0,0.0,1.0,0
Wine_White,Base,XGB,rare_recall,0.0,0.0,0.0,1.0,0
Wine_White,SMOTE,XGB,f1_macro,0.40781570854322136,0.014309526392206446,-0.005154919532680102,0.063720703125,0
Wine_White,SMOTE,XGB,gmean,0.016598984284580995,0.0150967739886711,0.000887671932987057,6.103515625e-05,0
Wine_White,SMOTE,XGB,gmean_strict,0.0,0.0,0.0,1.0,0
Wine_White,SMOTE,XGB,mcc,0.4816163833692275,0.020004574312966428,-0.02244300395564186,0.00030517578125,0
Wine_White,SMOTE,XGB,min_recall,0.008333333333333333,0.031180478223116183,0.0,0.31731050786291415,0
Wine_White,SMOTE,XGB,rare_recall,0.0,0.0,0.0,1.0,0
Wine_White,Borderline,XGB,f1_macro,0.41945613483749805,0.018843661026386502,-0.0006493862642869552,0.42120361328125,0
Wine_White,Borderline,XGB,gmean,0.02043691746425467,0.019980415256282635,0.0008164728961651928,6.103515625e-05,0
Wine_White,Borderline,XGB,gmean_strict,0.0,0.0,0.0,1.0,0
Wine_White,Borderline,XGB,mcc,0.48937738458201535,0.021479570927349735,-0.014289512382679337,0.02154541015625,0
Wine_White,Borderline,XGB,min_recall,0.016666666666666666,0.04249182927993987,0.0,0.15729920705028502,0
Wine_White,Borderline,XGB,rare_recall,0.0,0.0,0.0,1.0,0
Wine_White,ADASYN,XGB,f1_macro,0.4054249533136512,0.017140512270222407,-0.006281060503444458,0.01507568359375,0
Wine_White,ADASYN,XGB,gmean,0.016507203320833514,0.015115813739430318,0.0007734532104840038,6.103515625e-05,0
Wine_White,ADASYN,XGB,gmean_strict,0.0,0.0,0.0,1.0,0
Wine_White,ADASYN,XGB,mcc,0.4821045790177214,0.02278775651857408,-0.0255267720823234,0.00335693359375,0
Wine_White,ADASYN,XGB,min_recall,0.008333333333333333,0.03118047822311618,0.0,0.31731050786291415,0
Wine_White,ADASYN,XGB,rare_recall,0.0,0.0,0.0,1.0,0
Wine_White,SG-KDE,XGB,f1_macro,0.4270981761786953,0.01863149225898124,0.01751643161593819,0.01806640625,0
Wine_White,SG-KDE,XGB,gmean,0.03884381992094287,0.028960686067687695,0.0006353885675040877,0.0042724609375,0
Wine_White,SG-KDE,XGB,gmean_strict,0.0,0.0,0.0,1.0,0
Wine_White,SG-KDE,XGB,mcc,0.49503753085289987,0.015643729266381603,-0.00723826104454417,0.04791259765625,0
Wine_White,SG-KDE,XGB,min_recall,0.06666666666666667,0.07728015412913088,0.0,0.011412036386001648,0
