dataset,method,clf,metric,mean,std,delta,wilcoxon_p,n_fail
Wine_White,wGMM-ovrSHAP,RF,gmean_strict,0.040445611665195294,0.15133362164966827,0.0,0.31731050786291415,0
Wine_White,wGMM-ovrSHAP,RF,mcc,0.4675010456287661,0.017214336079365462,-0.054582313608149746,6.103515625e-05,0
Wine_White,wGMM-ovrSHAP,RF,min_recall,0.2,0.2081665999466133,0.125,0.0015528602863107413,0
Wine_White,wGMM-ovrSHAP,RF,rare_recall,0.2,0.4000000000000001,0.0,0.0832645166635504,0
Wine_White,wGMM-rand,RF,f1_macro,0.4180024856405254,0.023340356244955413,-0.0041863423125354515,0.93408203125,0
Wine_White,wGMM-rand,RF,gmean,0.12842633741192164,0.188091846127548,0.06796332338100483,6.103515625e-05,0
Wine_White,wGMM-rand,RF,gmean_strict,0.08011163712810797,0.20440804040334595,0.0,0.17971249487899976,0
Wine_White,wGMM-rand,RF,mcc,0.4760785784193135,0.019584346985676394,-0.047805649225023006,6.103515625e-05,0
Wine_White,wGMM-rand,RF,min_recall,0.19166666666666668,0.23213980461973532,0.125,0.004117419605325307,0
Wine_White,wGMM-rand,RF,rare_recall,0.2,0.4000000000000001,0.0,0.0832645166635504,0
ecoli,Base,RF,f1_macro,0.7600414752623021,0.1082201646988697,0.0,1.0,0
ecoli,Base,RF,gmean,0.6592237486574335,0.2194040596106154,0.0,1.0,0
ecoli,Base,RF,gmean_strict,0.6591570819907668,0.21960411371904756,0.0,1.0,0
ecoli,Base,RF,mcc,0.5505871405729402,0.1989445580224261,0.0,1.0,0
ecoli,Base,RF,min_recall,0.4952380952380952,0.2204921314817186,0.0,1.0,0
ecoli,Base,RF,rare_recall,0.4952380952380952,0.2204921314817186,0.0,1.0,0
ecoli,GMM-KDE,RF,f1_macro,0.787107492284014,0.05942596938824664,0.02318761384335155,0.5614013671875,0
ecoli,GMM-KDE,RF,gmean,0.8358089972061793,0.09941255961594399,0.1186682544141281,0.00042724609375,0
ecoli,GMM-KDE,RF,gmean_strict,0.8358089972061793,0.09941255961594399,0.1186682544141281,0.00042724609375,0
ecoli,GMM-KDE,RF,mcc,0.5968580971588826,0.11924488360000034,-0.003672831814983901,0.67877197265625,0
ecoli,GMM-KDE,RF,min_recall,0.7714285714285715,0.17918940687835025,0.2857142857142857,0.0014009385472406133,0
ecoli,GMM-KDE,RF,rare_recall,0.7714285714285715,0.17918940687835025,0.2857142857142857,0.0014009385472406133,0
ecoli,GS-0.85,RF,f1_macro,0.7806881423568548,0.053400853382666216,-0.021269841269841216,0.97796630859375,0
ecoli,GS-0.85,RF,gmean,0.8386902620362994,0.08747861758225178,0.09793304820882709,0.00030517578125,0
ecoli,GS-0.85,RF,gmean_strict,0.8386902620362994,0.08747861758225178,0.09793304820882709,0.00030517578125,0
ecoli,GS-0.85,RF,mcc,0.5871937899196547,0.10616663125488837,-0.006464081280640799,0.93408203125,0
ecoli,GS-0.85,RF,min_recall,0.780952380952381,0.16385381461033574,0.2857142857142857,0.0009368642614279025,0
ecoli,GS-0.85,RF,rare_recall,0.780952380952381,0.16385381461033574,0.2857142857142857,0.0009368642614279025,0
ecoli,GS-0.70,RF,f1_macro,0.7849604496407544,0.055876248917125386,-0.009468626342566289,0.8646775535945274,0
ecoli,GS-0.70,RF,gmean,0.8408849240965688,0.0861210656447929,0.11034060397363088,0.0009847668593688057,0
ecoli,GS-0.70,RF,gmean_strict,0.8408849240965688,0.0861210656447929,0.11034060397363088,0.0009847668593688057,0
ecoli,GS-0.70,RF,mcc,0.5927723944162965,0.10978207936080632,-0.006777019608875556,0.8202444727582786,0
ecoli,GS-0.70,RF,min_recall,0.780952380952381,0.15532863266952465,0.2857142857142857,0.0009177563828903422,0
ecoli,GS-0.70,RF,rare_recall,0.780952380952381,0.15532863266952465,0.2857142857142857,0.0009177563828903422,0
ecoli,GS-0.55,RF,f1_macro,0.788164655394429,0.043633028958439866,0.003488831430007888,0.890380859375,0
ecoli,GS-0.55,RF,gmean,0.8422750406427161,0.06804030001443125,0.0821347269050301,0.00018310546875,0
ecoli,GS-0.55,RF,gmean_strict,0.8422750406427161,0.06804030001443125,0.0821347269050301,0.00018310546875,0
ecoli,GS-0.55,RF,mcc,0.6011548289943275,0.07984062695904494,0.020177845116481685,0.97796630859375,0
ecoli,GS-0.55,RF,min_recall,0.780952380952381,0.13669238185149832,0.1428571428571429,0.0009231887438696755,0
ecoli,GS-0.55,RF,rare_recall,0.780952380952381,0.13669238185149832,0.1428571428571429,0.0009231887438696755,0
ecoli,GW-1.15,RF,f1_macro,0.7822278745496211,0.05677335611804116,-0.004614960738393625,0.76153564453125,0
ecoli,GW-1.15,RF,gmean,0.8268066040254864,0.0821263035196301,0.1186682544141281,0.0006103515625,0
ecoli,GW-1.15,RF,gmean_strict,0.8268066040254864,0.0821263035196301,0.1186682544141281,0.0006103515625,0
ecoli,GW-1.15,RF,mcc,0.5860430790621355,0.11143321743100901,-0.006464081280640799,0.7197265625,0
ecoli,GW-1.15,RF,min_recall,0.7523809523809522,0.15178454714770692,0.2857142857142857,0.0013304814311770638,0
ecoli,GW-1.15,RF,rare_recall,0.7523809523809522,0.15178454714770692,0.2857142857142857,0.0013304814311770638,0
ecoli,GW-1.30,RF,f1_macro,0.7819464422969991,0.051495120035819894,0.0,0.5936182407945829,0
ecoli,GW-1.30,RF,gmean,0.8117370237281917,0.09917954548596651,0.10912782052194037,0.0012250235420688657,0
