dataset,method,clf,metric,mean,std,delta,wilcoxon_p,n_fail
ecoli,SMOTE-ENN,RF,gmean,0.8526957541010297,0.09015114589495819,0.1333511642636248,0.0008544921875,0
ecoli,SMOTE-ENN,RF,gmean_strict,0.8526957541010297,0.09015114589495819,0.1333511642636248,0.0008544921875,0
ecoli,SMOTE-ENN,RF,mcc,0.56812700442599,0.11649763768438434,-0.047784258072832264,0.76153564453125,0
ecoli,SMOTE-ENN,RF,min_recall,0.8380952380952381,0.1719568579549313,0.2857142857142857,0.001367763335699357,0
ecoli,SMOTE-ENN,RF,rare_recall,0.8380952380952381,0.1719568579549313,0.2857142857142857,0.001367763335699357,0
ecoli,SMOTE-Tomek,RF,f1_macro,0.7735308147995033,0.059476749186053564,0.003160182925578736,0.7332196494460775,0
ecoli,SMOTE-Tomek,RF,gmean,0.7770013366089814,0.10500296854023689,0.0732732279705195,0.030874206962359277,0
ecoli,SMOTE-Tomek,RF,gmean_strict,0.7770013366089814,0.10500296854023689,0.0732732279705195,0.030874206962359277,0
ecoli,SMOTE-Tomek,RF,mcc,0.5600228067051845,0.11750932718302684,0.004484618913573435,0.6908856447493348,0
ecoli,SMOTE-Tomek,RF,min_recall,0.657142857142857,0.17142857142857146,0.14285714285714285,0.012792245356073805,0
ecoli,SMOTE-Tomek,RF,rare_recall,0.657142857142857,0.17142857142857146,0.14285714285714285,0.012792245356073805,0
ecoli,Base,XGB,f1_macro,0.7640708020988555,0.10997221793520832,0.0,1.0,0
ecoli,Base,XGB,gmean,0.6810269533644869,0.2272633305129117,0.0,1.0,0
ecoli,Base,XGB,gmean_strict,0.6809602866978202,0.22746286263584164,0.0,1.0,0
ecoli,Base,XGB,mcc,0.556349740651063,0.20092085234659676,0.0,1.0,0
ecoli,Base,XGB,min_recall,0.5333333333333333,0.24168719124665758,0.0,1.0,0
ecoli,Base,XGB,rare_recall,0.5333333333333333,0.24168719124665758,0.0,1.0,0
ecoli,SMOTE-ENN,XGB,f1_macro,0.7589791782956764,0.05302959505467622,-0.0598435077877022,0.389404296875,0
ecoli,SMOTE-ENN,XGB,gmean,0.8499207649286712,0.08499150669692669,0.10193090177131003,0.01025390625,0
ecoli,SMOTE-ENN,XGB,gmean_strict,0.8499207649286712,0.08499150669692669,0.10193090177131003,0.01025390625,0
ecoli,SMOTE-ENN,XGB,mcc,0.5630667467824481,0.1031770062252274,-0.06307267351158619,0.5994873046875,0
ecoli,SMOTE-ENN,XGB,min_recall,0.8285714285714286,0.16659862556700858,0.2857142857142857,0.004970851714081487,0
ecoli,SMOTE-ENN,XGB,rare_recall,0.8285714285714286,0.16659862556700858,0.2857142857142857,0.004970851714081487,0
ecoli,SMOTE-Tomek,XGB,f1_macro,0.7943484229749831,0.06198177792679396,4.512051892646696e-05,0.22089889066779878,0
ecoli,SMOTE-Tomek,XGB,gmean,0.7972905114928189,0.1061005299652316,0.0732732279705195,0.003510363671504142,0
ecoli,SMOTE-Tomek,XGB,gmean_strict,0.7972905114928189,0.1061005299652316,0.0732732279705195,0.003510363671504142,0
ecoli,SMOTE-Tomek,XGB,mcc,0.601947533290519,0.12407456990846347,0.004484618913573435,0.30028987962532416,0
ecoli,SMOTE-Tomek,XGB,min_recall,0.6857142857142856,0.18220120447341895,0.1428571428571429,0.0030713552860884476,0
ecoli,SMOTE-Tomek,XGB,rare_recall,0.6857142857142856,0.18220120447341895,0.1428571428571429,0.0030713552860884476,0
ecoli,Base,LR,f1_macro,0.7500912918287559,0.06709929369426068,0.0,1.0,0
